,LatDim_0,LatDim_1,split
Sample_001,0.3131297,-0.11102216,train
Sample_003,-0.8557111,-0.7142654,train
Sample_004,0.016333967,1.9488736,train
Sample_005,0.8088676,1.6763902,train
Sample_006,-1.5490462,0.18936884,train
Sample_007,0.40164804,0.6819746,train
Sample_008,-0.02900049,-1.7901828,train
Sample_009,-0.57225263,-0.03387104,train
Sample_010,0.16430327,0.5072056,train
Sample_012,0.84154034,1.3567222,train
Sample_013,-1.3245804,1.8658739,train
Sample_014,1.6017858,-0.59865916,train
Sample_016,-0.44343227,-0.42737746,train
Sample_017,0.69288135,-0.09450331,train
Sample_019,0.43761837,-1.291212,train
Sample_024,2.0534394,-0.6860234,train
Sample_025,1.786236,1.5230291,train
Sample_026,-1.08646,0.5592504,train
Sample_027,-0.08030024,0.9545074,train
Sample_028,2.5492287,-1.5847489,train
Sample_030,0.25109246,0.9315996,train
Sample_002,-0.14885756,0.40831304,valid
Sample_023,0.8619391,-1.0355718,valid
Sample_029,0.659625,-0.6594828,valid
