,Gene1,Gene2,Gene3,split
Sample_001,0.6559339,-0.48002675,-1.2673624,train
Sample_003,-0.080564685,0.108841084,0.010187007,train
Sample_004,0.19297966,-0.39682254,0.45026264,train
Sample_005,-0.04773556,0.08259254,-0.04675923,train
Sample_006,0.24734804,-0.4851823,0.50008786,train
Sample_007,-0.080564685,0.108841084,0.010187007,train
Sample_008,0.42152447,-0.29241943,-0.8617234,train
Sample_009,0.16196424,-0.33948863,0.4003653,train
Sample_010,0.41928673,-0.29081535,-0.856868,train
Sample_012,-0.08101195,0.109418586,0.010316861,train
Sample_013,0.15209356,-0.32126832,0.38537243,train
Sample_014,0.15327755,-0.09973968,-0.32655948,train
Sample_016,-0.080564685,0.108841084,0.010187007,train
Sample_017,0.15574709,-0.08010212,-0.39972544,train
Sample_019,0.27420968,-0.5469813,0.5809448,train
Sample_024,0.53754395,-1.033771,1.0045946,train
Sample_025,-0.071318455,0.09174885,0.02506226,train
Sample_026,0.06327894,-0.15321098,0.22982769,train
Sample_027,0.080793,-0.18943858,0.26977777,train
Sample_028,-0.050425977,0.08474366,-0.042092364,train
Sample_030,0.52468455,-0.55946803,-0.4520307,train
Sample_002,-0.08146926,0.10993851,0.010363184,valid
Sample_023,0.21361494,-0.1260981,-0.5019598,valid
Sample_029,0.09884187,-0.22306654,0.30050623,valid
