,LatDim_0,LatDim_1,split
Sample_001,2.0986092,-1.1816612,train
Sample_003,-0.84420717,0.9349168,train
Sample_004,-0.3852287,-0.737407,train
Sample_005,-0.467503,-2.068082,train
Sample_006,-0.48982215,-0.94938695,train
Sample_007,0.97103655,1.7351116,train
Sample_008,0.013516009,-0.30080864,train
Sample_009,2.1401134,0.24159442,train
Sample_010,-0.0821653,0.6733282,train
Sample_012,1.0598919,-0.6022907,train
Sample_013,0.27191204,-1.680346,train
Sample_014,-0.6607843,0.57064337,train
Sample_016,0.028910955,0.109285235,train
Sample_017,0.6303997,0.256151,train
Sample_019,1.2352458,-0.8318843,train
Sample_024,-1.3346176,1.5581551,train
Sample_025,1.0425055,-1.3712806,train
Sample_026,-0.99494356,-0.18870035,train
Sample_027,0.75996566,-0.20447263,train
Sample_028,-0.564821,-0.64145,train
Sample_030,-1.1564773,-0.05485611,train
Sample_002,0.3722172,0.87230575,valid
Sample_023,0.8385801,0.93756026,valid
Sample_029,-2.1436298,-0.3858384,valid
