,Gene1,Gene2,Gene3,split
Sample_001,0.23984885,-0.1531716,-0.49321607,train
Sample_003,-0.05712039,0.080073126,0.008242286,train
Sample_004,0.55171645,-0.39811778,-1.0198315,train
Sample_005,0.49180624,-0.3507691,-0.9198786,train
Sample_006,0.11308179,-0.053606592,-0.27915886,train
Sample_007,-0.05712039,0.080073126,0.008242286,train
Sample_008,0.08233877,-0.17783913,0.23007457,train
Sample_009,0.28668696,-0.5557555,0.55512327,train
Sample_010,0.45600146,-0.3229416,-0.8582085,train
Sample_012,0.7249163,-1.3662057,1.2521976,train
Sample_013,-0.05712039,0.080073126,0.008242286,train
Sample_014,0.6034903,-1.1431113,1.0606406,train
Sample_016,0.37730753,-0.7233469,0.69926995,train
Sample_017,0.6741273,-1.2722778,1.1714095,train
Sample_019,-0.057741385,0.08073808,0.00826477,train
Sample_024,-0.05712039,0.080073126,0.008242286,train
Sample_025,0.19990362,-0.12156591,-0.4268777,train
Sample_026,-0.057741385,0.08073808,0.00826477,train
Sample_027,0.43305227,-0.30491692,-0.81945676,train
Sample_028,0.06797748,-0.018180884,-0.20299633,train
Sample_030,-0.05712039,0.080073126,0.008242286,train
Sample_002,-0.041831695,0.05096727,0.034609858,valid
Sample_023,0.103734836,-0.045772925,-0.26527855,valid
Sample_029,0.41737324,-0.2920174,-0.79514575,valid
