,Gene1,Gene2,Gene3,split
Sample_001,0.16794708,-0.08841143,-0.43425652,train
Sample_003,0.09023503,-0.026044808,-0.29862207,train
Sample_004,-0.08687674,0.11609357,0.010499349,train
Sample_005,0.36301658,-0.2449615,-0.7747204,train
Sample_006,0.34303844,-0.22872226,-0.74047685,train
Sample_007,0.15494308,-0.32882243,0.40109205,train
Sample_008,0.4582913,-0.32142276,-0.94100773,train
Sample_009,0.15749308,-0.33350435,0.404309,train
Sample_010,-0.08725401,0.11661963,0.0107332,train
Sample_012,0.52930117,-1.0175667,1.0034895,train
Sample_013,0.33829492,-0.66603804,0.6966077,train
Sample_014,0.008272983,-0.058965363,0.16383612,train
Sample_016,-0.08687674,0.11609357,0.010499349,train
Sample_017,-0.08412104,0.11102355,0.014940251,train
Sample_019,-0.08687674,0.11609357,0.010499349,train
Sample_024,0.23887491,-0.14533347,-0.55805016,train
Sample_025,0.2179766,-0.12835075,-0.52214223,train
Sample_026,0.20698875,-0.42456782,0.4840729,train
Sample_027,0.16585419,-0.0867318,-0.43060368,train
Sample_028,-0.08687674,0.11609357,0.010499349,train
Sample_030,-0.083563775,0.109998286,0.0158383,train
Sample_002,0.2703596,-0.170275,-0.6143346,valid
Sample_023,0.4010923,-0.2752058,-0.8426307,valid
Sample_029,-0.04502463,0.03868457,0.07960653,valid
