,LatDim_0,LatDim_1,split
Sample_001,1.0545536,1.4709256,train
Sample_003,1.496956,0.94698125,train
Sample_004,-0.36094448,1.3605871,train
Sample_005,0.2920022,-0.7967489,train
Sample_006,0.11302007,0.71842897,train
Sample_007,0.5455096,1.3241842,train
Sample_008,0.85692286,0.041746117,train
Sample_009,-1.3545727,-1.691194,train
Sample_010,0.85862947,0.9648259,train
Sample_012,0.73129225,2.1456454,train
Sample_013,-0.054813202,0.2749922,train
Sample_014,1.9613407,-2.2882488,train
Sample_016,1.6274107,-1.4292284,train
Sample_017,1.2352414,0.16555996,train
Sample_019,0.2860036,-0.87321794,train
Sample_024,-2.0730681,-0.8086065,train
Sample_025,-0.994801,-0.77312475,train
Sample_026,0.53159696,-0.6790089,train
Sample_027,0.4792707,0.6028321,train
Sample_028,-0.760811,1.0878923,train
Sample_030,0.093501635,0.24275412,train
Sample_002,0.48279318,-0.6582456,valid
Sample_023,1.3230852,0.39571854,valid
Sample_029,2.155694,-0.8226504,valid
