,LatDim_0,LatDim_1,split
Sample_001,2.8050022,-1.1322999,train
Sample_003,0.48915362,-1.0805603,train
Sample_004,1.3217015,0.907599,train
Sample_005,1.3051658,0.020633448,train
Sample_006,-0.6465624,0.30214438,train
Sample_007,-0.32404435,-0.234643,train
Sample_008,1.0176088,0.57043743,train
Sample_009,-0.7447477,0.42162064,train
Sample_010,0.39794102,-0.6552701,train
Sample_012,2.4122484,1.5232909,train
Sample_013,0.0063149333,1.7153084,train
Sample_014,-1.0184582,-0.8673275,train
Sample_016,-0.24641907,0.41251412,train
Sample_017,-0.08429094,0.44123083,train
Sample_019,-0.50288767,0.28169385,train
Sample_024,0.47813007,0.11344226,train
Sample_025,1.538874,-1.0258361,train
Sample_026,0.3084768,0.011527047,train
Sample_027,1.1630415,1.3847193,train
Sample_028,0.736452,-1.4375863,train
Sample_030,1.7503341,1.041776,train
Sample_002,-0.6300731,0.69023365,valid
Sample_023,1.9205554,-0.38732475,valid
Sample_029,-0.2963177,-0.011631051,valid
