,LatDim_0,LatDim_1,split
Sample_001,-1.3264927,-0.06601387,train
Sample_003,0.81722236,0.23345354,train
Sample_004,1.1892631,-0.39170513,train
Sample_005,-0.43724793,-0.48660028,train
Sample_006,-0.15866044,-0.2684161,train
Sample_007,-0.41619357,0.4633395,train
Sample_008,-0.9417468,0.3148108,train
Sample_009,0.16037041,-0.99080133,train
Sample_010,0.33290654,0.17115079,train
Sample_012,1.8578881,-0.2589693,train
Sample_013,0.62457776,-0.6699738,train
Sample_014,2.6846128,-3.0219676,train
Sample_016,2.129088,1.1287408,train
Sample_017,1.7705429,1.7262841,train
Sample_019,1.5678091,-0.22793701,train
Sample_024,0.66810066,0.2270658,train
Sample_025,0.22770955,1.9575801,train
Sample_026,-0.15269437,0.11499522,train
Sample_027,1.3055524,-2.231894,train
Sample_028,2.0462198,0.33816338,train
Sample_030,-1.9414481,1.0349976,train
Sample_002,-1.6095772,0.44966644,valid
Sample_023,-1.0241253,0.48422623,valid
Sample_029,-1.3359314,-0.4758729,valid
