,LatDim_0,LatDim_1,split
Sample_001,0.6322951,0.6192745,train
Sample_003,0.42894247,0.9001105,train
Sample_004,-0.9037012,1.0089598,train
Sample_005,1.3016659,-0.48227635,train
Sample_006,0.31664124,0.13094747,train
Sample_007,0.9664228,-0.23088376,train
Sample_008,0.6530602,-0.39157212,train
Sample_009,1.3063036,-0.2246208,train
Sample_010,1.0347524,-0.63147056,train
Sample_012,-0.66055727,0.6257993,train
Sample_013,1.2519335,2.177337,train
Sample_014,0.42319587,-1.2367916,train
Sample_016,3.005027,1.1870421,train
Sample_017,1.9794521,-0.17158315,train
Sample_019,2.0465376,-0.51927286,train
Sample_024,1.8052303,-2.2929683,train
Sample_025,-0.8960817,0.38303062,train
Sample_026,0.78228456,0.22639836,train
Sample_027,0.4902065,0.3032174,train
Sample_028,0.25871572,0.8032258,train
Sample_030,-0.6754616,-0.20260283,train
Sample_002,-1.0906626,-0.3441525,valid
Sample_023,1.316092,-0.50376165,valid
Sample_029,0.57414645,0.07000703,valid
