,LatDim_0,LatDim_1,split
Sample_001,-0.13808121,-0.029057287,train
Sample_003,1.4910834,0.61454576,train
Sample_004,0.17407297,-0.2453632,train
Sample_005,-0.045859348,1.3883148,train
Sample_006,0.5979639,-1.5628043,train
Sample_007,-1.0783801,1.2916121,train
Sample_008,-0.001157937,-0.6712134,train
Sample_009,1.0709053,-0.24028298,train
Sample_010,-0.30117074,1.0342289,train
Sample_012,1.071225,0.53560984,train
Sample_013,1.701443,0.38892812,train
Sample_014,0.96303934,0.7682219,train
Sample_016,1.0173131,-0.5775019,train
Sample_017,0.14344072,-0.54638207,train
Sample_019,1.4618893,-2.3721704,train
Sample_024,-2.2278042,0.66651464,train
Sample_025,0.18970558,-0.877063,train
Sample_026,-1.6452429,-0.5136881,train
Sample_027,-0.059508473,1.8672712,train
Sample_028,-0.73961943,0.9348554,train
Sample_030,1.7530123,-0.9606629,train
Sample_002,0.71048105,-0.12089919,valid
Sample_023,0.9882108,1.8607382,valid
Sample_029,0.012739177,0.029310826,valid
