,LatDim_0,LatDim_1,split
Sample_001,0.5848137,0.5700223,train
Sample_003,1.157568,0.13411671,train
Sample_004,-0.3718366,-1.7840718,train
Sample_005,0.329926,0.692894,train
Sample_006,-0.4638086,0.37773913,train
Sample_007,2.6868768,0.02910898,train
Sample_008,-0.89121246,-0.533438,train
Sample_009,0.7972983,-0.5619589,train
Sample_010,-1.6409017,1.167591,train
Sample_012,0.4098332,-0.34477383,train
Sample_013,0.18603149,0.31511977,train
Sample_014,0.1349686,0.61560947,train
Sample_016,0.76176643,-0.53511274,train
Sample_017,1.3588567,-0.2708551,train
Sample_019,0.4086286,0.8841209,train
Sample_024,-0.50937307,-1.046908,train
Sample_025,-0.28651267,-1.2582346,train
Sample_026,-2.3608263,1.3125587,train
Sample_027,-0.2638415,0.457558,train
Sample_028,-0.36691615,-0.09577997,train
Sample_030,-0.7688695,-1.6786032,train
Sample_002,-0.4108949,1.0575963,valid
Sample_023,-0.7049401,0.8096358,valid
Sample_029,-0.6965468,-0.45470512,valid
