,LatDim_0,LatDim_1,split
Sample_001,1.394117,-0.87687147,train
Sample_003,0.16543554,-0.19322252,train
Sample_004,-0.44101945,-0.4781078,train
Sample_005,-0.30950284,1.0214783,train
Sample_006,-0.56970143,1.0812867,train
Sample_007,0.44185024,-0.64117825,train
Sample_008,0.6692992,-0.07126989,train
Sample_009,-0.32454374,-0.64583606,train
Sample_010,-1.1461082,-1.2750766,train
Sample_012,0.29261264,-0.12474899,train
Sample_013,1.3972993,-1.0390868,train
Sample_014,-0.09287763,-0.6258908,train
Sample_016,2.4248793,0.57633847,train
Sample_017,0.83141315,0.009859964,train
Sample_019,0.93779904,-1.600506,train
Sample_024,-0.06827076,0.08734877,train
Sample_025,-1.4701713,-0.18301989,train
Sample_026,1.0186187,0.1647123,train
Sample_027,0.7383958,0.34375036,train
Sample_028,0.61692584,-0.7116584,train
Sample_030,-1.1660249,-0.65399927,train
Sample_002,-0.63245404,0.5932631,valid
Sample_023,-1.2869979,1.4378463,valid
Sample_029,-1.7954359,-0.78168434,valid
