,Gene1,Gene2,Gene3,split
Sample_001,0.26197404,-0.1723457,-0.52146125,train
Sample_003,-0.05227606,0.074829,0.008041211,train
Sample_004,-0.0053951256,0.038138345,-0.07211025,train
Sample_005,0.2538367,-0.3127439,-0.05121959,train
Sample_006,0.32754892,-0.2239239,-0.63195306,train
Sample_007,0.93604094,-1.741529,1.5739293,train
Sample_008,0.17702855,-0.34659374,0.37135112,train
Sample_009,0.08761801,-0.18227242,0.22968918,train
Sample_010,0.53485435,-0.38671774,-0.9826962,train
Sample_012,0.28097904,-0.53763705,0.53605014,train
Sample_013,0.055827722,-0.010200478,-0.17411058,train
Sample_014,-0.05227606,0.074829,0.008041211,train
Sample_016,0.014874861,-0.04858294,0.11443504,train
Sample_017,-0.05292622,0.07551714,0.008003,train
Sample_019,-0.05227606,0.074829,0.008041211,train
Sample_024,0.44671333,-0.84222835,0.7986393,train
Sample_025,0.12124186,-0.061449878,-0.2855558,train
Sample_026,0.5606146,-0.40724266,-1.024662,train
Sample_027,-0.05227606,0.074829,0.008041211,train
Sample_028,0.17524838,-0.34413263,0.36969262,train
Sample_030,0.53680676,-0.38851655,-0.9845466,train
Sample_002,0.221411,-0.13999952,-0.4554373,valid
Sample_023,0.587668,-0.42801738,-1.0730013,valid
Sample_029,0.5459992,-1.0270274,0.95877475,valid
