,LatDim_0,LatDim_1,split
Sample_001,3.1230881,1.6925979,train
Sample_003,0.16557178,-1.4549674,train
Sample_004,1.4400814,-1.3037984,train
Sample_005,0.9435967,1.3573825,train
Sample_006,1.1458701,1.8685786,train
Sample_007,2.397609,1.5624186,train
Sample_008,0.8381687,-0.1438742,train
Sample_009,-0.20614594,0.722631,train
Sample_010,1.4082384,3.0114176,train
Sample_012,0.6937606,0.17490415,train
Sample_013,-0.2785291,-0.023086786,train
Sample_014,0.5573141,0.8417873,train
Sample_016,0.56704485,-0.43383163,train
Sample_017,-1.4652002,0.13855806,train
Sample_019,-0.84141177,-1.1366019,train
Sample_024,0.7876666,0.11807664,train
Sample_025,-1.2546325,2.051222,train
Sample_026,-0.851114,-0.6728263,train
Sample_027,-1.1852287,0.26357886,train
Sample_028,-1.4826145,0.4829669,train
Sample_030,0.2426168,1.4305621,train
Sample_002,-0.8497195,2.106903,valid
Sample_023,-0.79029113,-2.1582253,valid
Sample_029,-1.5904982,-1.9692504,valid
