,LatDim_0,LatDim_1,split
Sample_001,-0.6213619,-0.29155472,train
Sample_003,-0.026335865,0.15122028,train
Sample_004,1.4458461,0.1220238,train
Sample_005,1.6155096,0.18430689,train
Sample_006,1.2853194,-0.7337036,train
Sample_007,-0.6019418,-1.7108748,train
Sample_008,1.0676045,0.8179271,train
Sample_009,-0.7766991,1.1442654,train
Sample_010,1.4217465,-0.75200963,train
Sample_012,-0.7274536,-1.2378386,train
Sample_013,0.3940395,2.6094372,train
Sample_014,0.6003734,0.27579364,train
Sample_016,0.13547741,1.1985497,train
Sample_017,0.5062482,-0.06048115,train
Sample_019,-0.59097636,1.1437467,train
Sample_024,0.66684324,2.032018,train
Sample_025,0.13562845,0.8754901,train
Sample_026,0.92703724,-0.057214476,train
Sample_027,-0.39999428,-0.06143416,train
Sample_028,-1.967407,1.7747599,train
Sample_030,0.020883378,0.7592761,train
Sample_002,0.36868203,2.072763,valid
Sample_023,1.6988311,1.417573,valid
Sample_029,-0.46535134,-0.3453441,valid
