,LatDim_0,LatDim_1,split
Sample_001,1.3674896,0.60048974,train
Sample_003,-1.9800507,-0.15032008,train
Sample_004,-1.7350847,-0.22607933,train
Sample_005,0.3099857,1.2121882,train
Sample_006,0.23979165,0.7724484,train
Sample_007,1.852121,0.9911584,train
Sample_008,1.6391666,-1.2912295,train
Sample_009,1.4627223,0.23094061,train
Sample_010,0.7148053,1.074172,train
Sample_012,0.1368403,0.7876822,train
Sample_013,0.24505314,-0.013480225,train
Sample_014,1.5490856,-0.77079034,train
Sample_016,1.1943648,-0.39242172,train
Sample_017,1.7005137,-1.2932326,train
Sample_019,1.4094197,-1.1480217,train
Sample_024,0.5501034,1.6349907,train
Sample_025,-0.9927985,-1.2521219,train
Sample_026,-0.1970595,0.67896706,train
Sample_027,-1.6467725,-1.5918229,train
Sample_028,0.856904,0.5751996,train
Sample_030,-0.18252353,-0.51725584,train
Sample_002,-0.18855196,-1.6680845,valid
Sample_023,-1.1026622,0.82218033,valid
Sample_029,1.3102964,-1.485997,valid
