,LatDim_0,LatDim_1,split
Sample_001,0.58043057,1.589759,train
Sample_003,0.0731926,0.42915648,train
Sample_004,1.1777986,1.1783797,train
Sample_005,1.0087107,-0.93446535,train
Sample_006,1.3715713,-0.31997064,train
Sample_007,0.041355073,-1.105044,train
Sample_008,0.20873833,-0.5141284,train
Sample_009,0.79907954,0.62867266,train
Sample_010,1.6314183,-0.6903896,train
Sample_012,1.4197352,1.0902302,train
Sample_013,0.7496835,0.39612198,train
Sample_014,-0.004079312,0.16084395,train
Sample_016,-0.78920823,0.09994204,train
Sample_017,2.4539635,-0.011170469,train
Sample_019,1.6075609,1.0186431,train
Sample_024,0.4501365,-0.81362367,train
Sample_025,1.3607411,1.044111,train
Sample_026,-0.02743803,-0.2587517,train
Sample_027,-1.3027638,-0.8561323,train
Sample_028,0.03889727,-0.13419859,train
Sample_030,-0.7935697,2.085028,train
Sample_002,0.9897155,1.1125339,valid
Sample_023,0.20591167,0.45308357,valid
Sample_029,-0.18335879,0.11653678,valid
