,LatDim_0,LatDim_1,split
Sample_001,0.8968198,-0.56639016,train
Sample_003,0.43948963,0.19246316,train
Sample_004,-0.6907123,-1.5717705,train
Sample_005,1.0094769,0.33895314,train
Sample_006,-0.69363105,0.5230667,train
Sample_007,-1.1520164,1.0065857,train
Sample_008,1.4770904,2.9451559,train
Sample_009,-0.734258,0.33793876,train
Sample_010,-0.58442396,3.2818854,train
Sample_012,0.8262341,-0.2142949,train
Sample_013,-0.19006038,0.1334735,train
Sample_014,-0.16573358,-1.1739323,train
Sample_016,-0.31372952,0.5524863,train
Sample_017,-1.0914531,-2.1779203,train
Sample_019,-1.8301661,2.0757387,train
Sample_024,-0.5060876,0.19360098,train
Sample_025,1.3530313,0.00025479603,train
Sample_026,-1.216797,0.028120805,train
Sample_027,0.5404253,0.4127876,train
Sample_028,0.8705313,-0.961756,train
Sample_030,1.5915954,-0.61800516,train
Sample_002,0.041552432,3.6922634,valid
Sample_023,0.052531015,0.8042412,valid
Sample_029,0.6752154,0.6903525,valid
