,Gene1,Gene2,Gene3,split
Sample_001,0.16920085,-0.10064904,-0.35214084,train
Sample_003,0.40954834,-0.28897902,-0.7542448,train
Sample_004,0.20570457,-0.39108682,0.4050856,train
Sample_005,0.351363,-0.24338654,-0.6569001,train
Sample_006,0.09546438,-0.042871058,-0.22877893,train
Sample_007,0.32158327,-0.6023727,0.58776915,train
Sample_008,0.36562386,-0.6826736,0.6571995,train
Sample_009,-0.04675073,0.06878533,0.008040655,train
Sample_010,0.28309032,-0.21486408,-0.46553606,train
Sample_012,0.52160126,-0.3766106,-0.9433533,train
Sample_013,0.366468,-0.34709403,-0.3950494,train
Sample_014,-0.046116654,0.068068124,0.008087657,train
Sample_016,0.7536715,-1.3902153,1.2689594,train
Sample_017,0.33454454,-0.6271452,0.60950834,train
Sample_019,-0.046116654,0.068068124,0.008087657,train
Sample_024,-0.046116654,0.068068124,0.008087657,train
Sample_025,0.6223301,-0.4557093,-1.110231,train
Sample_026,-0.04029815,0.057459034,0.01726057,train
Sample_027,-0.046116654,0.068068124,0.008087657,train
Sample_028,-0.046116654,0.068068124,0.008087657,train
Sample_030,-0.0073204227,-0.0031818673,0.07023932,train
Sample_002,-0.047354568,0.069459066,0.008052741,valid
Sample_023,0.04128046,-0.09245522,0.14794296,valid
Sample_029,0.3313216,-0.22739862,-0.6262782,valid
