,LatDim_0,LatDim_1,split
Sample_001,-0.6558591,0.10516058,train
Sample_003,-0.68983465,-0.1315497,train
Sample_004,0.3827053,-1.0385609,train
Sample_005,-0.7843138,0.130196,train
Sample_006,-0.77553344,1.0771741,train
Sample_007,0.14707957,-0.0047424734,train
Sample_008,-0.17167363,-0.01550056,train
Sample_009,-1.7286916,1.0993104,train
Sample_010,-0.38070658,-2.0222256,train
Sample_012,-1.1719404,-0.37605813,train
Sample_013,2.4251888,0.97284853,train
Sample_014,-0.48424822,1.3134474,train
Sample_016,1.0526302,-0.5353669,train
Sample_017,1.8675756,0.48765776,train
Sample_019,1.7994214,0.3323582,train
Sample_024,1.1711818,-1.479372,train
Sample_025,-0.75537765,-0.24650101,train
Sample_026,-0.94684726,-0.15343663,train
Sample_027,-0.95352787,-1.0244017,train
Sample_028,0.14546245,-0.10186915,train
Sample_030,1.4746683,0.60529494,train
Sample_002,-1.5092173,0.28602982,valid
Sample_023,0.51372457,0.5025346,valid
Sample_029,-0.0017890428,-0.66077894,valid
