,Gene1,Gene2,Gene3,split
Sample_001,0.66512686,-1.1496905,1.038058,train
Sample_003,0.35524762,-0.27388853,-0.5987732,train
Sample_004,0.25638846,-0.19197215,-0.4324554,train
Sample_005,0.12737681,-0.20948878,0.2169015,train
Sample_006,0.3365636,-0.5747215,0.5354474,train
Sample_007,-0.0067598247,0.026076976,0.010257757,train
Sample_008,0.15830113,-0.11976409,-0.23581906,train
Sample_009,0.2949532,-0.22392756,-0.49733558,train
Sample_010,0.5045976,-0.39723685,-0.8514728,train
Sample_012,0.7682411,-1.3320544,1.1978339,train
Sample_013,0.55245596,-0.95252216,0.86570287,train
Sample_014,0.7160291,-1.2387669,1.1159244,train
Sample_016,0.39481565,-0.30667526,-0.66534126,train
Sample_017,0.50205904,-0.39553896,-0.84576446,train
Sample_019,0.15324426,-0.10650511,-0.25892854,train
Sample_024,-0.0075702053,0.026890254,0.010346199,train
Sample_025,-0.0067598247,0.026076976,0.010257757,train
Sample_026,0.21018398,-0.15368633,-0.35472226,train
Sample_027,0.26542136,-0.19945696,-0.44765207,train
Sample_028,0.7292607,-1.2619214,1.136165,train
Sample_030,0.5621908,-0.44492984,-0.9483841,train
Sample_002,0.07688213,-0.042840533,-0.13294667,valid
Sample_023,0.09272297,-0.05594948,-0.15960531,valid
Sample_029,-0.008341021,0.027685104,0.010475836,valid
