,Gene1,Gene2,Gene3,split
Sample_001,-0.0051334472,0.024569364,0.010139754,train
Sample_003,0.28258324,-0.47787628,0.44974545,train
Sample_004,-0.0051334472,0.024569364,0.010139754,train
Sample_005,0.0019916897,0.01865782,-0.0018429747,train
Sample_006,0.6496738,-0.5187076,-1.0910852,train
Sample_007,0.2614653,-0.19662084,-0.43821383,train
Sample_008,0.8800359,-1.5212202,1.3626002,train
Sample_009,0.5099847,-0.40281102,-0.8561623,train
Sample_010,0.5457562,-0.79995275,0.36683297,train
Sample_012,0.45780212,-0.7838646,0.71746445,train
Sample_013,0.5360541,-0.92230254,0.83881605,train
Sample_014,0.14182536,-0.23206785,0.23467983,train
Sample_016,0.6446271,-0.5145204,-1.0825979,train
Sample_017,0.2921047,-0.4000499,0.13356008,train
Sample_019,0.16432986,-0.11603004,-0.27485588,train
Sample_024,-0.0051334472,0.024569364,0.010139754,train
Sample_025,-0.0051334472,0.024569364,0.010139754,train
Sample_026,0.073912755,-0.11440063,0.13228376,train
Sample_027,-0.0051334472,0.024569364,0.010139754,train
Sample_028,0.70494616,-0.56425935,-1.185892,train
Sample_030,0.052004125,-0.022797,-0.08747797,train
Sample_002,0.0498673,-0.07301761,0.09688156,valid
Sample_023,-0.0067598247,0.026076976,0.010257757,valid
Sample_029,0.62269264,-0.495498,-1.048715,valid
