,LatDim_0,LatDim_1,split
Sample_001,0.927853,-0.45583308,train
Sample_003,-0.64716935,-0.73284346,train
Sample_004,1.0957106,1.1070155,train
Sample_005,-0.13968307,1.2675269,train
Sample_006,0.7444552,0.66636455,train
Sample_007,1.1363411,0.14690696,train
Sample_008,-0.8990366,-1.9625479,train
Sample_009,-1.0030161,0.3809702,train
Sample_010,-0.023293436,-1.4272133,train
Sample_012,-0.20983154,-1.7893602,train
Sample_013,-0.039343894,1.8207757,train
Sample_014,1.3364865,0.19407658,train
Sample_016,1.3929219,-1.4262377,train
Sample_017,-0.20964605,1.3078768,train
Sample_019,3.1612113,-1.948787,train
Sample_024,-0.68092346,1.7678243,train
Sample_025,-1.3672949,1.2376673,train
Sample_026,-0.2667495,1.281532,train
Sample_027,0.0048261606,-0.63433415,train
Sample_028,-0.35902578,-1.6166539,train
Sample_030,0.26134527,1.6965724,train
Sample_002,1.2035214,1.2495482,valid
Sample_023,-1.8845335,2.2193878,valid
Sample_029,1.2369139,-1.38151,valid
