,Gene1,Gene2,Gene3,split
Sample_001,0.33096534,-0.53536993,0.36499375,train
Sample_003,0.348225,-0.24983242,-0.6308119,train
Sample_004,0.4197873,-0.30682817,-0.7507252,train
Sample_005,0.4807203,-0.8712685,0.813903,train
Sample_006,-0.034106296,0.054675017,0.009841321,train
Sample_007,0.4717234,-0.85508704,0.7998515,train
Sample_008,-0.034793764,0.05544562,0.009735443,train
Sample_009,-0.034106296,0.054675017,0.009841321,train
Sample_010,0.53767884,-0.399884,-0.9492112,train
Sample_012,0.0859305,-0.1618847,0.19840083,train
Sample_013,-0.034106296,0.054675017,0.009841321,train
Sample_014,-0.034106296,0.054675017,0.009841321,train
Sample_016,0.84727925,-1.5305446,1.3863987,train
Sample_017,-0.034106296,0.054675017,0.009841321,train
Sample_019,-0.034793764,0.05544562,0.009735443,train
Sample_024,0.00891972,-0.023248293,0.07804997,train
Sample_025,0.14852503,-0.27379733,0.29507688,train
Sample_026,0.11493681,-0.2133871,0.24261843,train
Sample_027,1.0046473,-0.77263933,-1.7307456,train
Sample_028,0.4365786,-0.32020158,-0.7788616,train
Sample_030,0.09473367,-0.04793947,-0.20604931,train
Sample_002,-0.0354289,0.056159664,0.009702234,valid
Sample_023,0.23307283,-0.42760974,0.42954823,valid
Sample_029,0.43657058,-0.3188719,-0.78083557,valid
