,Gene1,Gene2,Gene3,split
Sample_001,0.6207256,-1.1385702,1.0491416,train
Sample_003,0.025417108,-0.057903416,0.11286412,train
Sample_004,0.28470248,-0.5280927,0.5200733,train
Sample_005,0.33873454,-0.6260747,0.604931,train
Sample_006,0.382442,-0.27101177,-0.6984536,train
Sample_007,0.0031643175,0.027535476,-0.06450971,train
Sample_008,0.16283026,-0.3070891,0.3286723,train
Sample_009,-0.040767703,0.06211643,0.008920492,train
Sample_010,-0.03409235,0.05707308,-0.003616388,train
Sample_012,0.7632063,-1.395814,1.2715665,train
Sample_013,0.7960886,-0.5966124,-1.3898435,train
Sample_014,-0.025446527,0.050056413,-0.016688097,train
Sample_016,0.27878973,-0.1894222,-0.52520394,train
Sample_017,0.3663602,-0.2577703,-0.6727688,train
Sample_019,0.41602314,-0.29681626,-0.7557551,train
Sample_024,-0.040767703,0.06211643,0.008920492,train
Sample_025,0.1969022,-0.36961335,0.3832384,train
Sample_026,-0.040767703,0.06211643,0.008920492,train
Sample_027,0.4057053,-0.5112825,-0.03616637,train
Sample_028,0.16860741,-0.31756538,0.33774534,train
Sample_030,0.48030457,-0.8827985,0.8272676,train
Sample_002,0.3748051,-0.26377106,-0.6878615,valid
Sample_023,0.45485428,-0.83859754,0.7897649,valid
Sample_029,0.110106796,-0.055925146,-0.24572031,valid
