,LatDim_0,LatDim_1,split
Sample_001,-0.37499982,-0.38866475,train
Sample_003,-0.698049,-0.82433873,train
Sample_004,-0.020882979,0.68709904,train
Sample_005,1.3799913,-1.1887615,train
Sample_006,0.7554149,-0.14144142,train
Sample_007,0.4000077,-0.46529672,train
Sample_008,1.2851562,-0.87376696,train
Sample_009,-0.50223327,1.0148333,train
Sample_010,0.19145882,-0.22419167,train
Sample_012,0.29754317,0.3164747,train
Sample_013,0.13356867,0.50436264,train
Sample_014,2.345916,-1.2179184,train
Sample_016,-1.3462236,-1.2175742,train
Sample_017,0.65844464,-0.9804717,train
Sample_019,0.8326891,0.67873335,train
Sample_024,-0.8168007,-1.9677957,train
Sample_025,0.3196375,-0.633619,train
Sample_026,1.7912482,-1.4655715,train
Sample_027,1.9079679,-0.630402,train
Sample_028,-0.53848654,0.44302976,train
Sample_030,1.428881,0.6821665,train
Sample_002,0.3237721,-1.0219735,valid
Sample_023,1.9319851,1.5226239,valid
Sample_029,0.6659355,0.28675184,valid
