,Gene1,Gene2,Gene3,split
Sample_001,0.43757588,-0.8514838,0.87015986,train
Sample_003,-0.093579486,0.12396419,0.01264446,train
Sample_004,-0.0018029287,0.050763898,-0.14666316,train
Sample_005,0.0051908493,0.045204476,-0.15882912,train
Sample_006,0.44014,-0.3005405,-0.9154408,train
Sample_007,0.091926694,-0.21665148,0.31164503,train
Sample_008,0.20150082,-0.11084406,-0.5003182,train
Sample_009,0.2928751,-0.18283138,-0.6591335,train
Sample_010,0.09654716,-0.22513758,0.319111,train
Sample_012,0.052858174,0.0077113956,-0.24190961,train
Sample_013,-0.093579486,0.12396419,0.01264446,train
Sample_014,0.34573936,-0.68281347,0.72176653,train
Sample_016,-0.09325473,0.12345974,0.012420937,train
Sample_017,0.068738356,-0.004895434,-0.2695143,train
Sample_019,0.31033224,-0.61778337,0.6645542,train
Sample_024,0.020574331,-0.08560303,0.19635084,train
Sample_025,0.044093892,-0.12879993,0.23435475,train
Sample_026,0.5208436,-0.3646925,-1.0558281,train
Sample_027,-0.09325473,0.12345974,0.012420937,train
Sample_028,-0.09325473,0.12345974,0.012420937,train
Sample_030,0.37905508,-0.25198352,-0.8091811,train
Sample_002,0.15379627,-0.07212098,-0.41761807,valid
Sample_023,-0.09394434,0.124362305,0.012812347,valid
Sample_029,-0.0071697757,-0.032938644,0.1458734,valid
