,LatDim_0,LatDim_1,split
Sample_001,0.04345409,0.76643544,train
Sample_003,-0.35304826,0.13721853,train
Sample_004,0.31818298,-1.0541306,train
Sample_005,0.13615672,1.6029346,train
Sample_006,-0.11451423,0.85198987,train
Sample_007,0.8458325,-0.6387647,train
Sample_008,-1.088732,0.96598953,train
Sample_009,0.87074715,-2.6879795,train
Sample_010,0.36104405,-0.40732375,train
Sample_012,2.3383985,0.2680451,train
Sample_013,1.1803442,-0.9461165,train
Sample_014,0.63076603,-0.88894236,train
Sample_016,2.392878,-0.36521047,train
Sample_017,0.38958722,-0.5669295,train
Sample_019,-0.25243473,-1.1217012,train
Sample_024,0.1188855,1.1049334,train
Sample_025,-0.70849985,-0.016394457,train
Sample_026,1.5351921,1.7175474,train
Sample_027,-1.1692511,-0.2399259,train
Sample_028,-1.6928585,-2.3031797,train
Sample_030,0.41334417,-0.37811646,train
Sample_002,-0.41812107,1.267095,valid
Sample_023,-0.3092694,1.9544687,valid
Sample_029,0.41494253,-0.79966503,valid
