,LatDim_0,LatDim_1,split
Sample_001,2.9872296,-0.61119384,train
Sample_003,1.1035637,-0.616697,train
Sample_004,-0.12002873,-0.08762178,train
Sample_005,1.2031822,-1.2808844,train
Sample_006,0.165604,-1.659093,train
Sample_007,-0.39383695,0.28983313,train
Sample_008,0.047830373,0.094086744,train
Sample_009,0.34463155,1.1250652,train
Sample_010,1.5878706,-0.54695135,train
Sample_012,-1.8519216,0.36171967,train
Sample_013,-1.1591533,0.2026116,train
Sample_014,-0.7657063,-0.8835445,train
Sample_016,1.2177389,2.2476273,train
Sample_017,0.3273819,0.01495163,train
Sample_019,0.21417034,1.2459217,train
Sample_024,0.046199128,0.50834477,train
Sample_025,-0.53692126,-1.0909019,train
Sample_026,-1.4773597,1.3708559,train
Sample_027,0.45919666,0.61809164,train
Sample_028,-1.4962966,-0.73409855,train
Sample_030,-1.0117645,1.363133,train
Sample_002,1.2649422,0.19717173,valid
Sample_023,-0.7399659,1.625096,valid
Sample_029,-0.16668446,-2.126791,valid
