,LatDim_0,LatDim_1,split
Sample_001,-0.28721386,0.32414284,train
Sample_003,0.29223424,0.55952555,train
Sample_004,1.6724794,-1.7542487,train
Sample_005,1.4674014,-1.8833776,train
Sample_006,1.6376197,1.3374947,train
Sample_007,1.4678303,-0.07515691,train
Sample_008,0.4651761,-1.1933038,train
Sample_009,1.6418359,-0.7639747,train
Sample_010,-0.6529572,1.3135881,train
Sample_012,0.055404514,-0.23492755,train
Sample_013,3.0642567,-1.0234042,train
Sample_014,-0.47853345,2.4107673,train
Sample_016,-0.5124147,0.16336696,train
Sample_017,0.16728352,-1.2313206,train
Sample_019,-1.103329,-0.40297648,train
Sample_024,1.0573555,-0.7076116,train
Sample_025,-1.6147519,0.27866507,train
Sample_026,1.2916974,-1.8707893,train
Sample_027,-0.7120059,1.3026464,train
Sample_028,0.103720725,1.2145177,train
Sample_030,2.01273,1.5148995,train
Sample_002,0.3776755,1.1095923,valid
Sample_023,0.7100469,2.219813,valid
Sample_029,0.08408354,1.1049352,valid
