,LatDim_0,LatDim_1,split
Sample_001,1.6389425,0.4372681,train
Sample_003,-1.0598273,1.6950103,train
Sample_004,0.8981556,-0.048681583,train
Sample_005,0.057503242,0.49821994,train
Sample_006,0.30117682,0.7743966,train
Sample_007,1.5569757,-3.1152608,train
Sample_008,0.35960978,1.8648169,train
Sample_009,0.26484105,0.30895162,train
Sample_010,-0.76689583,0.758602,train
Sample_012,1.0982187,0.049917474,train
Sample_013,-0.52041906,-0.13795629,train
Sample_014,1.152683,-0.3690617,train
Sample_016,2.036401,-0.76980186,train
Sample_017,-0.316253,0.8519777,train
Sample_019,-1.071108,0.48223913,train
Sample_024,-1.3580334,0.77215546,train
Sample_025,0.75041056,0.57756835,train
Sample_026,1.6243613,0.8986973,train
Sample_027,-0.5123179,1.1200958,train
Sample_028,0.7004977,-1.3506829,train
Sample_030,1.008147,-0.5734373,train
Sample_002,-0.97722644,-1.964582,valid
Sample_023,-0.46741852,-3.0308976,valid
Sample_029,0.45596853,0.085465305,valid
