,Gene1,Gene2,Gene3,split
Sample_001,0.10375363,-0.2355405,0.3240307,train
Sample_003,-0.06891256,0.081096545,0.04558344,train
Sample_004,-0.090089455,0.11993097,0.011432869,train
Sample_005,0.17668173,-0.09373458,-0.4550872,train
Sample_006,0.20762779,-0.1191289,-0.50922483,train
Sample_007,-0.030624807,0.07218227,-0.092560865,train
Sample_008,0.33958122,-0.6676975,0.70517033,train
Sample_009,-0.08955234,0.11894601,0.012299033,train
Sample_010,0.0862704,-0.20340429,0.29665297,train
Sample_012,0.06324747,-0.1612599,0.25870913,train
Sample_013,-0.010404095,-0.026209667,0.14074488,train
Sample_014,0.03836344,-0.1156273,0.21858032,train
Sample_016,0.32149407,-0.20985787,-0.7081633,train
Sample_017,0.49606317,-0.9549618,0.95668215,train
Sample_019,0.5177358,-0.9947052,0.99163216,train
Sample_024,-0.090089455,0.11993097,0.011432869,train
Sample_025,0.60175186,-0.43560112,-1.198482,train
Sample_026,0.058784127,0.00038901716,-0.24892215,train
Sample_027,0.122560605,-0.27002895,0.35435945,train
Sample_028,0.40018976,-0.27375162,-0.84598356,train
Sample_030,-0.042676803,0.08185974,-0.07148394,train
Sample_002,0.1036438,-0.034879953,-0.32782736,valid
Sample_023,0.26567385,-0.16466784,-0.6108396,valid
Sample_029,-0.032749176,0.014483452,0.10548652,valid
