,LatDim_0,LatDim_1,split
Sample_001,0.57754624,0.5167941,train
Sample_003,-0.5276781,1.7841303,train
Sample_004,0.5207642,0.7077777,train
Sample_005,-0.002417922,-0.9098708,train
Sample_006,0.22755978,1.3996701,train
Sample_007,-1.4981053,1.0134249,train
Sample_008,-1.1833372,-1.3316851,train
Sample_009,1.036912,0.18327771,train
Sample_010,1.3416324,-2.3103223,train
Sample_012,0.55727756,1.4443645,train
Sample_013,0.25585377,1.159586,train
Sample_014,1.7089514,1.3680146,train
Sample_016,1.8452827,1.0636331,train
Sample_017,-1.4030274,2.161306,train
Sample_019,0.16212633,-2.067837,train
Sample_024,0.50968033,0.1947087,train
Sample_025,0.8113775,-2.2409427,train
Sample_026,0.6777154,-0.24724178,train
Sample_027,-0.7079548,-0.64834964,train
Sample_028,-0.5704087,0.25392467,train
Sample_030,0.23255272,0.5104329,train
Sample_002,0.9886968,0.75639844,valid
Sample_023,0.72099835,2.1417994,valid
Sample_029,0.8362022,0.18808603,valid
