,LatDim_0,LatDim_1,split
Sample_001,0.99191713,-1.3793945,train
Sample_003,1.3856376,0.7994813,train
Sample_004,1.4610803,1.2711961,train
Sample_005,-0.2022857,-0.48451415,train
Sample_006,1.0237195,0.02773291,train
Sample_007,-0.42707542,1.3149524,train
Sample_008,0.6764806,-0.4407772,train
Sample_009,1.3832561,1.543494,train
Sample_010,1.4812291,1.59088,train
Sample_012,2.3835306,-2.6295147,train
Sample_013,0.14643127,-0.37691703,train
Sample_014,-0.8339678,1.3546225,train
Sample_016,-0.21093805,-1.7793106,train
Sample_017,0.33990243,-0.10877437,train
Sample_019,0.7307007,-1.6623933,train
Sample_024,-0.6410236,1.7367274,train
Sample_025,-0.3997241,-1.0866523,train
Sample_026,0.08239834,-2.8443458,train
Sample_027,1.6205273,0.91959333,train
Sample_028,-0.3553127,0.075205855,train
Sample_030,-1.7693149,2.4647782,train
Sample_002,-0.17142493,-1.9650446,valid
Sample_023,-0.40140027,-1.285825,valid
Sample_029,1.1526232,-0.8201344,valid
