,Gene1,Gene2,Gene3,split
Sample_001,-0.092500344,0.12262966,0.012278689,train
Sample_003,-0.020723492,-0.009045705,0.12817912,train
Sample_004,0.5555369,-1.0662013,1.0586855,train
Sample_005,-0.092500344,0.12262966,0.012278689,train
Sample_006,-0.05122759,0.089732595,-0.059625387,train
Sample_007,0.124538176,-0.049995616,-0.36620578,train
Sample_008,0.06355691,-0.0017580986,-0.2595993,train
Sample_009,-0.092500344,0.12262966,0.012278689,train
Sample_010,0.22763413,-0.13204385,-0.5456615,train
Sample_012,0.31629527,-0.62731004,0.67237425,train
Sample_013,0.2855466,-0.17869832,-0.6463427,train
Sample_014,-0.08888632,0.11974905,0.005982448,train
Sample_016,-0.092904575,0.12305479,0.012289797,train
Sample_017,0.32167447,-0.63717824,0.68106025,train
Sample_019,0.042331763,0.015427828,-0.22311172,train
Sample_024,-0.092500344,0.12262966,0.012278689,train
Sample_025,-0.092904575,0.12305479,0.012289797,train
Sample_026,-0.092500344,0.12262966,0.012278689,train
Sample_027,0.00026651472,-0.047552094,0.16207238,train
Sample_028,0.48845434,-0.3404289,-0.9998419,train
Sample_030,0.11615318,-0.2601474,0.34919834,train
Sample_002,0.35704553,-0.23448794,-0.7708945,valid
Sample_023,0.032309502,0.023647621,-0.20600311,valid
Sample_029,0.33500606,-0.21696858,-0.73255605,valid
