,LatDim_0,LatDim_1,split
Sample_001,-0.24189049,0.23233184,train
Sample_003,-0.88068527,0.57007265,train
Sample_004,-0.4202841,-0.47185344,train
Sample_005,2.131825,-1.2077938,train
Sample_006,1.2787286,0.09970943,train
Sample_007,2.8911958,0.5035321,train
Sample_008,0.06399721,-0.40424913,train
Sample_009,0.78954566,0.42696354,train
Sample_010,0.6669153,0.3176144,train
Sample_012,-0.00699836,1.2155567,train
Sample_013,0.983278,0.32947215,train
Sample_014,0.71915174,-2.500482,train
Sample_016,0.5657162,0.24977787,train
Sample_017,1.3321941,0.517108,train
Sample_019,-0.44605622,0.47956893,train
Sample_024,0.6009051,0.97724545,train
Sample_025,0.7957301,-0.66520625,train
Sample_026,-0.035007752,0.23865667,train
Sample_027,-0.6855182,0.147078,train
Sample_028,-1.6663013,-0.325192,train
Sample_030,0.6132968,-0.34691158,train
Sample_002,1.5092348,-0.1980818,valid
Sample_023,-1.3415862,1.9187955,valid
Sample_029,0.023630876,-0.682483,valid
