,LatDim_0,LatDim_1,split
Sample_001,-0.09888291,-2.1887994,train
Sample_003,1.1274031,0.58505404,train
Sample_004,2.070395,0.6478616,train
Sample_005,-0.18626112,3.2468731,train
Sample_006,0.5721934,-0.68981683,train
Sample_007,1.6371478,-0.5119174,train
Sample_008,2.1585538,-0.62271965,train
Sample_009,1.4033437,-1.2158489,train
Sample_010,-0.9668729,-0.02728909,train
Sample_012,1.1039805,0.9170949,train
Sample_013,0.12512183,-0.21976793,train
Sample_014,0.41176245,1.9371812,train
Sample_016,-1.816003,0.07448834,train
Sample_017,0.4476954,1.0412985,train
Sample_019,-0.71509343,-0.2822791,train
Sample_024,-0.68470764,-0.5420486,train
Sample_025,0.45379153,0.83382326,train
Sample_026,-0.14501323,-1.1346679,train
Sample_027,-0.41394117,1.9226154,train
Sample_028,-1.0813016,-1.122029,train
Sample_030,-1.741196,1.4488516,train
Sample_002,1.1534209,0.20523053,valid
Sample_023,-1.8625945,0.46943268,valid
Sample_029,1.4344666,-0.13209008,valid
