,LatDim_0,LatDim_1,split
Sample_001,0.49148226,0.804462,train
Sample_003,0.25379407,1.2346016,train
Sample_004,-1.1480509,0.48083115,train
Sample_005,-0.621878,0.89293134,train
Sample_006,0.08625223,-0.106101714,train
Sample_007,-0.4226471,1.28929,train
Sample_008,-0.10640918,-0.083588846,train
Sample_009,-0.45463437,-0.31042263,train
Sample_010,-0.6408607,1.0037348,train
Sample_012,0.6346586,-0.36808234,train
Sample_013,-0.052415345,-1.1693637,train
Sample_014,0.5721453,0.14293598,train
Sample_016,-0.8921907,0.6456684,train
Sample_017,-1.6188889,0.66032237,train
Sample_019,0.017387949,1.058955,train
Sample_024,1.4436948,-0.26101893,train
Sample_025,-0.2521273,0.24212822,train
Sample_026,-1.0619489,-0.21663934,train
Sample_027,-1.9567692,0.112006195,train
Sample_028,-0.08458916,0.83988184,train
Sample_030,0.17817162,0.35473615,train
Sample_002,0.5786533,-0.20587566,valid
Sample_023,-2.1783006,0.46089134,valid
Sample_029,-0.27521873,-0.37716106,valid
