,Gene3,Gene1,Gene2,split
Sample_001,-0.20216109,0.15199718,1.3670344,train
Sample_003,0.22697951,-0.24601066,-0.2756101,train
Sample_004,0.008004268,0.011803484,0.011115341,train
Sample_005,-0.035886925,0.04108961,0.28683075,train
Sample_006,0.19123557,-0.20392694,-0.22880712,train
Sample_007,0.008004268,0.011803484,0.011115341,train
Sample_008,0.57102567,-0.65107906,-0.726103,train
Sample_009,-0.17942029,0.13667576,1.2086926,train
Sample_010,0.008004268,0.011803484,0.011115341,train
Sample_012,-0.27898988,0.2032469,1.862709,train
Sample_013,0.0070957467,0.01246527,0.0107689155,train
Sample_014,0.008004268,0.011803484,0.011115341,train
Sample_016,1.1096629,-1.2852525,-1.4313927,train
Sample_017,-0.16032563,0.12409026,1.0971254,train
Sample_019,-0.06758919,0.06222915,0.49881998,train
Sample_024,0.13778347,-0.1740099,0.16544595,train
Sample_025,-0.010819535,0.024360161,0.13256045,train
Sample_026,0.6493517,-0.7432975,-0.8286629,train
Sample_027,0.9383798,-1.0835896,-1.2071153,train
Sample_028,1.1310148,-1.3103915,-1.459351,train
Sample_030,0.84468573,-0.97375894,-1.08618,train
Sample_002,-0.12230684,0.099370755,0.83712703,valid
Sample_023,0.3017913,-0.33653945,-0.35311663,valid
Sample_029,0.6974801,-0.8000926,-0.8938871,valid
