,Gene3,Gene1,Gene2,split
Sample_001,-0.052654304,0.064886995,0.18248574,train
Sample_003,1.0055474,-1.1719198,-1.3572395,train
Sample_004,-0.09733197,0.0942429,0.4816041,train
Sample_005,0.025727987,-0.027328845,0.07462171,train
Sample_006,0.48568657,-0.55742586,-0.67126197,train
Sample_007,-0.026262127,0.04754575,0.005789344,train
Sample_008,0.6031573,-0.6963467,-0.8256788,train
Sample_009,-0.08114619,0.083607875,0.3732398,train
Sample_010,1.0305732,-1.2014972,-1.3902988,train
Sample_012,-0.3287439,0.24629444,2.0309138,train
Sample_013,0.34158027,-0.38719648,-0.4801335,train
Sample_014,0.6177302,-0.7135231,-0.8457451,train
Sample_016,-0.026677473,0.048272334,0.005778144,train
Sample_017,-0.1293334,0.115269765,0.6958546,train
Sample_019,-0.23107883,0.18262523,1.3759786,train
Sample_024,0.42294437,-0.48335835,-0.58761615,train
Sample_025,-0.026262127,0.04754575,0.005789344,train
Sample_026,-0.026262127,0.04754575,0.005789344,train
Sample_027,-0.11310318,0.10507989,0.5851311,train
Sample_028,-0.026262127,0.04754575,0.005789344,train
Sample_030,-0.19206935,0.15649106,1.1158738,train
Sample_002,0.049440995,-0.09205185,0.41937798,valid
Sample_023,0.48238832,-0.553838,-0.6681386,valid
Sample_029,-0.070924826,0.07756442,0.29878056,valid
