,Gene3,Gene1,Gene2,split
Sample_001,0.3252037,-0.38452762,-0.44698092,train
Sample_003,0.17380922,-0.19650888,-0.30710676,train
Sample_004,-0.12692444,0.12460946,0.5392845,train
Sample_005,-0.054945454,0.07845527,0.00038971993,train
Sample_006,1.0655942,-1.2684386,-1.5058616,train
Sample_007,-0.054945454,0.07845527,0.00038971993,train
Sample_008,-0.054945454,0.07845527,0.00038971993,train
Sample_009,0.14641361,-0.16357924,-0.27028105,train
Sample_010,0.40709412,-0.47691846,-0.6206929,train
Sample_012,-0.19306819,0.1668295,1.0397621,train
Sample_013,0.6821428,-0.8075282,-0.99041873,train
Sample_014,-0.2276851,0.18897822,1.3002541,train
Sample_016,-0.10668219,0.11155767,0.38970822,train
Sample_017,-0.055441637,0.07899107,0.00045154084,train
Sample_019,-0.074605376,0.09103416,0.14833046,train
Sample_024,0.7920493,-0.9396363,-1.1381571,train
Sample_025,-0.017489303,0.026356578,0.026313385,train
Sample_026,-0.1287406,0.12576848,0.5529747,train
Sample_027,-0.102148116,0.10865666,0.35558933,train
Sample_028,-0.09010328,0.100950085,0.26495206,train
Sample_030,-0.054945454,0.07845527,0.00038971993,train
Sample_002,-0.08979433,0.10106205,0.25656497,valid
Sample_023,-0.06761893,0.0869403,0.08910333,valid
Sample_029,0.021595325,-0.04459504,0.23500954,valid
