,Gene3,Gene1,Gene2,split
Sample_001,-0.057871033,0.08141515,0.00084245205,train
Sample_003,0.672971,-0.79860115,-0.9830215,train
Sample_004,-0.14176604,0.13459668,0.6342421,train
Sample_005,0.20740409,-0.23808224,-0.3568245,train
Sample_006,-0.019249253,0.034910165,-0.05115042,train
Sample_007,-0.21650417,0.1819984,1.2046646,train
Sample_008,-0.057871033,0.08141515,0.00084245205,train
Sample_009,0.70828,-0.84121704,-1.0311162,train
Sample_010,-0.08649878,0.099566914,0.2180904,train
Sample_012,-0.21364605,0.18018617,1.1829752,train
Sample_013,-0.057871033,0.08141515,0.00084245205,train
Sample_014,-0.11973718,0.120681055,0.4670704,train
Sample_016,-0.20348747,0.17374499,1.1058846,train
Sample_017,0.52553153,-0.6210674,-0.7845376,train
Sample_019,-0.057871033,0.08141515,0.00084245205,train
Sample_024,-0.057871033,0.08141515,0.00084245205,train
Sample_025,0.25795087,-0.2988701,-0.4243189,train
Sample_026,-0.057871033,0.08141515,0.00084245205,train
Sample_027,-0.07894347,0.09477638,0.16075523,train
Sample_028,-0.083937004,0.09806611,0.19539155,train
Sample_030,0.06406474,-0.06540927,-0.1633082,train
Sample_002,0.09097381,-0.1122676,-0.0446878,valid
Sample_023,-0.058694553,0.08231202,0.00093385,valid
Sample_029,-0.030836308,0.04876911,-0.036565755,valid
