,LatDim_0,LatDim_1,split
Sample_001,-0.41056454,0.5167306,train
Sample_003,-0.8671987,-0.2872412,train
Sample_004,-2.687616,0.3500719,train
Sample_005,-0.28511563,0.017479146,train
Sample_006,0.19559035,0.21438119,train
Sample_007,0.796788,1.0330614,train
Sample_008,0.99235183,1.4259759,train
Sample_009,0.7859409,-0.24585989,train
Sample_010,-0.22996506,-0.019179113,train
Sample_012,1.4821172,-0.23849383,train
Sample_013,0.75612205,0.32108372,train
Sample_014,1.0683973,0.11404023,train
Sample_016,1.2306834,0.30124226,train
Sample_017,0.36645243,-0.69289404,train
Sample_019,-0.65898466,-0.0021927054,train
Sample_024,-1.1600606,-0.9287103,train
Sample_025,-0.027963318,-0.8136596,train
Sample_026,-0.889122,1.7022722,train
Sample_027,0.24375221,0.46376878,train
Sample_028,-0.50202805,0.7607501,train
Sample_030,0.8363549,-2.9638734,train
Sample_002,2.1449158,1.1448804,valid
Sample_023,-0.69699,1.7341976,valid
Sample_029,0.18122047,0.72148585,valid
