,LatDim_0,LatDim_1,split
Sample_001,-1.0435545,0.32280514,train
Sample_003,-0.3460509,-0.3289993,train
Sample_004,0.9602683,-1.1433535,train
Sample_005,-0.50008625,2.3259141,train
Sample_006,0.5434124,1.1436992,train
Sample_007,1.013591,0.35267058,train
Sample_008,-1.2666662,-1.189285,train
Sample_009,-1.2225099,0.09054649,train
Sample_010,2.1285474,0.5425101,train
Sample_012,0.20003349,-1.8574283,train
Sample_013,1.4349275,-0.79211366,train
Sample_014,0.10231809,0.35336685,train
Sample_016,0.24716042,0.45944428,train
Sample_017,-0.1143588,-1.2886176,train
Sample_019,-0.03618723,-1.8412273,train
Sample_024,1.2735069,0.40538487,train
Sample_025,-0.07921521,-0.33569092,train
Sample_026,0.905198,0.65535915,train
Sample_027,-0.00658305,1.2363195,train
Sample_028,3.4937499,-0.08940764,train
Sample_030,1.4537734,-0.0861661,train
Sample_002,-1.095063,-0.52662045,valid
Sample_023,0.15677238,-0.9232088,valid
Sample_029,-1.2041388,1.2275304,valid
