,LatDim_0,LatDim_1,split
Sample_001,0.34733433,-0.9936527,train
Sample_003,-0.091159165,1.2501932,train
Sample_004,0.96285975,0.41977298,train
Sample_005,-0.8268378,0.6049164,train
Sample_006,-0.5705507,-0.8023625,train
Sample_007,-0.7965528,-0.4055855,train
Sample_008,-0.48050743,-0.31010717,train
Sample_009,-0.5383753,0.16048636,train
Sample_010,0.9066511,1.1453242,train
Sample_012,-0.18302016,0.83972275,train
Sample_013,-0.37895426,-0.14096798,train
Sample_014,-1.2370461,-0.580281,train
Sample_016,-0.14493334,0.1707865,train
Sample_017,0.3247284,1.3200562,train
Sample_019,2.219259,0.36758697,train
Sample_024,0.27196035,0.23324543,train
Sample_025,-1.1599693,0.19245443,train
Sample_026,-1.8604892,0.7103723,train
Sample_027,-0.9268477,-1.1140043,train
Sample_028,0.23189078,0.5946448,train
Sample_030,0.69273037,-0.7843838,train
Sample_002,-1.1366642,0.75328827,valid
Sample_023,0.09894824,-0.47154927,valid
Sample_029,-1.1558967,0.5414113,valid
