,LatDim_0,LatDim_1,split
Sample_001,-0.6045921,-1.3769296,train
Sample_003,1.0776057,0.05614506,train
Sample_004,0.15423216,-1.0155109,train
Sample_005,-1.9013731,0.03342615,train
Sample_006,0.19384146,0.3328429,train
Sample_007,-1.0921674,-0.29753825,train
Sample_008,0.5515559,1.060428,train
Sample_009,0.6465497,0.7496789,train
Sample_010,1.2737266,-0.19280063,train
Sample_012,1.2887913,-1.595612,train
Sample_013,0.045793116,-0.1666626,train
Sample_014,-1.132079,0.14755088,train
Sample_016,-0.71039784,0.24633378,train
Sample_017,1.3646561,0.5977684,train
Sample_019,0.023047658,-0.60002095,train
Sample_024,-0.11873901,0.52217144,train
Sample_025,-0.48487192,0.09002453,train
Sample_026,0.48890913,-0.18771785,train
Sample_027,-2.232512,1.6478117,train
Sample_028,-0.05295961,-0.35683638,train
Sample_030,1.8847651,-1.3480815,train
Sample_002,1.1619247,-2.3253126,valid
Sample_023,-0.2359738,0.7749157,valid
Sample_029,0.9712039,0.022802398,valid
