,Gene3,Gene1,Gene2,split
Sample_001,1.034615,-1.2046877,-1.3731928,train
Sample_003,-0.014908662,0.03599494,0.010519195,train
Sample_004,-0.000302949,0.018660193,-0.00965527,train
Sample_005,0.38059232,-0.43154204,-0.51091677,train
Sample_006,-0.046901315,0.05770128,0.21761903,train
Sample_007,-0.10887205,0.099747114,0.6187777,train
Sample_008,0.5516659,-0.63377476,-0.7364635,train
Sample_009,0.44286612,-0.5051583,-0.5930197,train
Sample_010,-0.08967897,0.08672502,0.4945341,train
Sample_012,-0.19638228,0.15936056,1.1837406,train
Sample_013,0.80306697,-0.93096566,-1.0679154,train
Sample_014,-0.06085152,0.0671662,0.30792373,train
Sample_016,0.653115,-0.75371754,-0.87112767,train
Sample_017,-0.02570872,0.043322552,0.08043182,train
Sample_019,-0.014908662,0.03599494,0.010519195,train
Sample_024,-0.13571909,0.11819507,0.7902556,train
Sample_025,-0.26663226,0.2067841,1.6400158,train
Sample_026,-0.14803308,0.12631705,0.87228113,train
Sample_027,-0.2454187,0.19239116,1.5026929,train
Sample_028,0.752819,-0.8715735,-1.0025784,train
Sample_030,0.86898595,-1.0088911,-1.1548243,train
Sample_002,-0.19428922,0.15810719,1.1679323,valid
Sample_023,-0.016084159,0.037159584,0.010146587,valid
Sample_029,-0.103644684,0.09658683,0.5790211,valid
