,LatDim_0,LatDim_1,split
Sample_001,0.14523609,2.6244032,train
Sample_003,0.38092306,-0.4064498,train
Sample_004,-1.7505004,-0.45923918,train
Sample_005,0.38516858,0.022835545,train
Sample_006,-0.44883394,0.032690123,train
Sample_007,0.3207545,-0.6302003,train
Sample_008,0.25312567,3.5577745,train
Sample_009,1.0093199,-0.8980358,train
Sample_010,-0.20961869,2.4611685,train
Sample_012,0.91702974,1.2715052,train
Sample_013,1.5331657,-0.37501496,train
Sample_014,0.39254093,-0.5966586,train
Sample_016,0.93815553,-0.0825714,train
Sample_017,0.3793633,0.08748858,train
Sample_019,-0.348599,-1.0797222,train
Sample_024,1.0520917,-0.89454556,train
Sample_025,1.1023253,2.401361,train
Sample_026,1.8382497,0.06459318,train
Sample_027,0.83389795,0.40983272,train
Sample_028,-0.025988117,0.030600954,train
Sample_030,-0.7726752,2.1752954,train
Sample_002,-0.25918666,-1.6084898,valid
Sample_023,-1.7548143,0.23586497,valid
Sample_029,0.9009715,-0.30589294,valid
