,LatDim_0,LatDim_1,split
Sample_001,0.5528929,-1.0401487,train
Sample_003,0.060235336,-1.907839,train
Sample_004,0.3586021,1.3462893,train
Sample_005,0.6683549,-0.8242177,train
Sample_006,0.9530672,0.60700583,train
Sample_007,-1.8885542,-0.0029904158,train
Sample_008,-1.2713517,-0.64770406,train
Sample_009,1.0026786,0.031084431,train
Sample_010,0.0052020736,-1.7035881,train
Sample_012,1.4580408,0.62676984,train
Sample_013,0.06354005,0.9314347,train
Sample_014,1.5732533,0.26027858,train
Sample_016,0.17942306,-1.5710319,train
Sample_017,0.9546406,-2.631614,train
Sample_019,1.0539653,1.1133738,train
Sample_024,0.54528326,-1.3104709,train
Sample_025,-0.14096193,1.5474302,train
Sample_026,1.1431124,-0.029677602,train
Sample_027,-2.3134222,0.03325672,train
Sample_028,0.64542276,-1.2776045,train
Sample_030,0.80518687,-3.5490055,train
Sample_002,0.24012364,-1.5766085,valid
Sample_023,0.48070127,0.39927906,valid
Sample_029,0.81015354,-0.45935246,valid
