,LatDim_0,LatDim_1,split
Sample_001,-0.071944006,1.2527603,train
Sample_003,-0.4017055,0.7278326,train
Sample_004,0.6131173,0.6587817,train
Sample_005,-0.052431658,0.84304243,train
Sample_006,-0.9325599,1.4757732,train
Sample_007,-1.6277874,-0.49461013,train
Sample_008,0.56941557,-0.8643838,train
Sample_009,0.52678484,1.0741758,train
Sample_010,-0.07921213,0.020594774,train
Sample_012,1.7434968,-0.3062523,train
Sample_013,0.5635818,-0.82127666,train
Sample_014,-0.49040934,-0.40462783,train
Sample_016,1.2005492,-0.21951157,train
Sample_017,0.3981861,0.513681,train
Sample_019,1.8044745,0.6789901,train
Sample_024,1.1205435,-0.9744317,train
Sample_025,1.9238588,0.4467356,train
Sample_026,-0.6916014,0.4623383,train
Sample_027,0.5526573,-1.0115792,train
Sample_028,-0.88981414,-0.3254699,train
Sample_030,1.2647398,-0.4054763,train
Sample_002,0.5768992,0.75959975,valid
Sample_023,-0.8558124,1.6869725,valid
Sample_029,-0.1037655,-0.5949881,valid
