,LatDim_0,LatDim_1,split
Sample_001,0.99395055,1.9393041,train
Sample_003,-0.82516146,0.8325083,train
Sample_004,1.4883218,0.28320473,train
Sample_005,-0.71749365,-0.020650923,train
Sample_006,2.0765963,-1.4247677,train
Sample_007,1.2247865,-0.9471552,train
Sample_008,0.22608757,-0.20756748,train
Sample_009,-1.1839134,0.58120376,train
Sample_010,0.972686,1.3950946,train
Sample_012,0.33206883,1.048079,train
Sample_013,0.4061192,-0.511683,train
Sample_014,0.50073504,1.2307112,train
Sample_016,0.048169404,-0.7907414,train
Sample_017,-2.1484077,0.4826547,train
Sample_019,0.38972366,-0.11564034,train
Sample_024,-0.40758213,0.5347479,train
Sample_025,0.061548494,-1.2159745,train
Sample_026,0.06756085,0.35015178,train
Sample_027,0.3077641,0.71566415,train
Sample_028,-0.9127454,-0.23743407,train
Sample_030,0.92898375,1.0026693,train
Sample_002,-0.18493052,0.0148385465,valid
Sample_023,0.051372506,1.82661,valid
Sample_029,-0.17619593,1.2541587,valid
