,Gene3,Gene1,Gene2,split
Sample_001,0.18308026,-0.20709485,-0.31684437,train
Sample_003,0.6157453,-0.72662604,-0.897982,train
Sample_004,0.90854836,-1.0782151,-1.291263,train
Sample_005,-0.06095282,0.081477016,0.05849571,train
Sample_006,0.8283144,-0.98187256,-1.183496,train
Sample_007,-0.12848882,0.12466796,0.5574498,train
Sample_008,0.13639018,-0.15117675,-0.25479433,train
Sample_009,-0.083126895,0.09553084,0.22248827,train
Sample_010,-0.075852394,0.0909203,0.16868833,train
Sample_012,-0.05309412,0.07649621,0.0003752222,train
Sample_013,-0.034972128,0.054657266,-0.024568455,train
Sample_014,0.056205332,-0.054747283,-0.14643125,train
Sample_016,-0.21099044,0.17717549,1.1707431,train
Sample_017,-0.11135428,0.11342122,0.43124917,train
Sample_019,0.6017045,-0.70976627,-0.87912303,train
Sample_024,0.70219713,-0.83080304,-1.0149581,train
Sample_025,-0.1860118,0.1607388,0.98339295,train
Sample_026,-0.05309412,0.07649621,0.0003752222,train
Sample_027,-0.1268464,0.123240046,0.54582405,train
Sample_028,-0.082718514,0.09527201,0.21946798,train
Sample_030,-0.1553238,0.14128889,0.7564341,train
Sample_002,-0.22774345,0.18820918,1.2970802,valid
Sample_023,-0.07100316,0.088290885,0.12735827,valid
Sample_029,0.78028363,-0.92486304,-1.1206136,valid
