,LatDim_0,LatDim_1,split
Sample_001,0.18659,-0.61444026,train
Sample_003,-1.6743612,-0.7470578,train
Sample_004,-1.1275823,-1.0178435,train
Sample_005,-3.0609574,-0.33346862,train
Sample_006,-1.6999481,-0.36413717,train
Sample_007,0.07486239,-0.89111316,train
Sample_008,-1.294756,0.53786916,train
Sample_009,1.0659376,0.94721293,train
Sample_010,-0.5511955,1.5498887,train
Sample_012,-0.0073060654,1.0381,train
Sample_013,-0.6781243,-0.2806659,train
Sample_014,0.07339415,0.7967574,train
Sample_016,-0.07275142,-0.83307904,train
Sample_017,1.2024028,-0.74797803,train
Sample_019,1.1933012,-0.71671015,train
Sample_024,2.6364515,0.9226861,train
Sample_025,0.09235275,1.5036825,train
Sample_026,-1.7020987,-0.64602685,train
Sample_027,-0.06353572,-0.041425504,train
Sample_028,1.4602128,0.3519315,train
Sample_030,-0.23412192,-0.48849186,train
Sample_002,-1.1915624,0.46361166,valid
Sample_023,-0.34810382,-0.31198406,valid
Sample_029,-0.26255605,-0.35269165,valid
