,LatDim_0,LatDim_1,split
Sample_001,0.23637435,0.40327045,train
Sample_003,-0.2814752,-1.3537328,train
Sample_004,0.24563798,2.5593798,train
Sample_005,1.0188224,0.105933905,train
Sample_006,-1.8282201,0.624602,train
Sample_007,1.5112892,1.9493718,train
Sample_008,-0.5570841,-1.463804,train
Sample_009,-0.13696142,-1.1747776,train
Sample_010,-1.3244934,1.0834608,train
Sample_012,2.2394943,-0.6909771,train
Sample_013,-0.55083513,0.29919544,train
Sample_014,-0.8295097,-0.28445774,train
Sample_016,-0.55916506,-0.19357345,train
Sample_017,0.14069074,-0.58677113,train
Sample_019,0.015143838,-0.51934993,train
Sample_024,0.37727854,-0.7798517,train
Sample_025,1.6452626,0.65503407,train
Sample_026,-0.465995,-0.7400821,train
Sample_027,0.7212244,0.16659726,train
Sample_028,-0.4760622,1.150866,train
Sample_030,1.6758294,0.24962243,train
Sample_002,-0.026980579,-1.1315837,valid
Sample_023,1.2462269,0.9446428,valid
Sample_029,0.20672676,0.22768986,valid
