,LatDim_0,LatDim_1,split
Sample_001,-0.19242105,-0.37172043,train
Sample_003,2.5383408,0.41001746,train
Sample_004,-0.24941686,-1.2057239,train
Sample_005,1.9034594,0.23648731,train
Sample_006,0.20018625,2.2195826,train
Sample_007,-1.1076863,0.24355467,train
Sample_008,-0.1794834,0.55681694,train
Sample_009,-1.585595,-1.0223981,train
Sample_010,-1.0391107,-1.14717,train
Sample_012,-0.604387,-1.2416434,train
Sample_013,0.6615754,-0.08976512,train
Sample_014,0.25014985,-1.4394169,train
Sample_016,1.4064116,-0.4593319,train
Sample_017,1.3261908,-1.6171939,train
Sample_019,1.2438658,1.2370324,train
Sample_024,0.15846384,-0.65102124,train
Sample_025,-0.20398459,0.43125445,train
Sample_026,-0.08716134,0.639388,train
Sample_027,-0.16594943,0.20128861,train
Sample_028,-0.2876544,-0.0048037474,train
Sample_030,0.117235005,-0.107281044,train
Sample_002,0.8495678,0.33810654,valid
Sample_023,1.8695453,1.2965319,valid
Sample_029,-0.8425478,-0.7248947,valid
