,LatDim_0,LatDim_1,split
Sample_001,-0.14045645,0.0062798224,train
Sample_003,-0.27293333,-1.3119162,train
Sample_004,0.33295366,0.82290995,train
Sample_005,-1.2596982,0.518985,train
Sample_006,1.1094047,0.20886102,train
Sample_007,-1.8904598,1.2115481,train
Sample_008,1.4245509,-0.6543957,train
Sample_009,-1.0085762,0.61419487,train
Sample_010,-0.76003444,0.6145961,train
Sample_012,-1.1190362,-0.8967947,train
Sample_013,1.1312673,1.0795263,train
Sample_014,-1.2973034,0.23807542,train
Sample_016,0.15554081,0.7355084,train
Sample_017,-0.6337806,1.1910502,train
Sample_019,-1.479043,-0.5100196,train
Sample_024,0.29047826,0.30807802,train
Sample_025,-0.054013543,0.5399751,train
Sample_026,-0.060757704,-0.80655414,train
Sample_027,-0.16169819,1.3228439,train
Sample_028,0.22831441,-0.2510278,train
Sample_030,1.432577,1.4874434,train
Sample_002,-1.3782505,-0.3741051,valid
Sample_023,-0.06415858,0.89684653,valid
Sample_029,-0.08169006,0.18727097,valid
