,LatDim_0,LatDim_1,split
Sample_001,0.6893227,-0.684482,train
Sample_003,1.5668443,0.07920298,train
Sample_004,-0.6763921,0.9525318,train
Sample_005,0.5291811,-0.11680196,train
Sample_006,-0.6438479,-1.7944586,train
Sample_007,-2.1227615,1.095851,train
Sample_008,-0.08397555,1.9278423,train
Sample_009,-0.38238776,-0.4674324,train
Sample_010,-0.75871485,-0.57995546,train
Sample_012,-1.3448313,1.5388745,train
Sample_013,-0.13160864,0.8212848,train
Sample_014,-0.113438144,0.059834182,train
Sample_016,1.5836363,0.7204735,train
Sample_017,-1.9160839,-0.5378372,train
Sample_019,-0.24621579,1.1218958,train
Sample_024,-1.0816656,0.2813705,train
Sample_025,0.9973325,-0.061443552,train
Sample_026,-0.6656487,-0.32184064,train
Sample_027,-0.6452632,-0.53654087,train
Sample_028,1.4615003,-0.2885371,train
Sample_030,0.11868177,-0.14085177,train
Sample_002,-0.6492481,-1.3903956,valid
Sample_023,1.6318415,1.0199506,valid
Sample_029,1.9728518,-0.019845866,valid
