,LatDim_0,LatDim_1,split
Sample_001,-0.27457452,0.028790876,train
Sample_003,2.033176,-0.7200762,train
Sample_004,-1.5440044,1.4130533,train
Sample_005,-0.07350098,1.0978956,train
Sample_006,0.8540158,0.8884009,train
Sample_007,-0.13325173,0.15731284,train
Sample_008,-0.53871787,-0.8422787,train
Sample_009,0.113155715,-0.58445495,train
Sample_010,0.44366848,-0.7074714,train
Sample_012,0.4706055,0.33181983,train
Sample_013,-0.68840677,-0.9345187,train
Sample_014,2.2731376,-0.018208519,train
Sample_016,0.8001196,-0.1860599,train
Sample_017,-0.7352445,-0.49485397,train
Sample_019,-1.4734088,1.3742448,train
Sample_024,-2.5712314,-0.8382304,train
Sample_025,0.98975563,-0.19159491,train
Sample_026,1.9857147,0.9563921,train
Sample_027,-0.7506358,1.5616548,train
Sample_028,-0.026364906,-0.4375785,train
Sample_030,0.50040793,1.276916,train
Sample_002,0.49798805,-0.021905556,valid
Sample_023,-0.16498266,-0.92171776,valid
Sample_029,-0.9083425,0.39415073,valid
