,LatDim_0,LatDim_1,split
Sample_001,-0.06615411,0.21044573,train
Sample_003,-0.50772923,0.22022128,train
Sample_004,-0.124745995,-0.37977594,train
Sample_005,-0.21715604,-1.2987013,train
Sample_006,0.94838214,0.88058853,train
Sample_007,0.51281464,-0.6607349,train
Sample_008,-0.8175706,-0.8504337,train
Sample_009,-0.5234025,-0.6306755,train
Sample_010,0.65029484,1.67907,train
Sample_012,-0.5148172,1.4494953,train
Sample_013,3.0784097,-0.85568506,train
Sample_014,-0.9153819,-0.5054204,train
Sample_016,-1.4912401,0.45506674,train
Sample_017,-0.04329397,1.0797192,train
Sample_019,0.8641656,0.88655716,train
Sample_024,0.61882,0.36382186,train
Sample_025,-0.17539978,0.22694579,train
Sample_026,-0.20089817,-0.39640775,train
Sample_027,1.1453662,-0.671783,train
Sample_028,-1.1641251,-0.034587007,train
Sample_030,1.4521601,1.5256381,train
Sample_002,0.69717956,-0.0258549,valid
Sample_023,-0.4345454,-2.085337,valid
Sample_029,-0.35856265,0.9529067,valid
