,LatDim_0,LatDim_1,split
Sample_001,1.9180577,-1.1256089,train
Sample_003,-1.360138,-0.81279516,train
Sample_004,-0.17999835,0.83041847,train
Sample_005,1.794648,0.16954249,train
Sample_006,-0.671984,-0.81918603,train
Sample_007,0.96692187,-0.32335496,train
Sample_008,-0.3741231,0.34394258,train
Sample_009,-1.2186162,-0.24524318,train
Sample_010,1.1926539,-1.4584002,train
Sample_012,-0.42017806,1.9770489,train
Sample_013,-0.34127706,-0.4754322,train
Sample_014,-1.162953,0.5674373,train
Sample_016,-0.4542358,-1.2521713,train
Sample_017,0.22515506,0.31699675,train
Sample_019,0.042557176,-1.7882179,train
Sample_024,-0.4752677,-0.138444,train
Sample_025,-1.1664821,0.65389794,train
Sample_026,-1.2862179,-0.29034305,train
Sample_027,-1.0718433,-0.2807051,train
Sample_028,-1.5687089,1.4216855,train
Sample_030,-1.6739727,-0.70243686,train
Sample_002,-1.4621038,-0.5974721,valid
Sample_023,0.052086778,1.0854721,valid
Sample_029,0.88823664,-1.8552566,valid
