,Gene3,Gene1,Gene2,split
Sample_001,0.002887365,0.017621452,0.011770568,train
Sample_003,1.1935532,-1.3839853,-1.5479947,train
Sample_004,-0.137062,0.11082609,0.9088616,train
Sample_005,0.30644727,-0.33997598,-0.38704586,train
Sample_006,0.049023587,-0.08027383,0.38619623,train
Sample_007,0.88099045,-1.0160483,-1.1385393,train
Sample_008,0.06447657,-0.054879032,-0.068910934,train
Sample_009,-0.15771464,0.1245805,1.0412474,train
Sample_010,0.002887365,0.017621452,0.011770568,train
Sample_012,0.54685485,-0.6227164,-0.70082366,train
Sample_013,-0.22071503,0.16653803,1.445087,train
Sample_014,-0.109387286,0.09239505,0.7314636,train
Sample_016,0.5661319,-0.6456832,-0.72726446,train
Sample_017,-0.1304563,0.10642677,0.8665183,train
Sample_019,-0.23622908,0.17687021,1.5445337,train
Sample_024,0.002887365,0.017621452,0.011770568,train
Sample_025,1.2544223,-1.455638,-1.6277329,train
Sample_026,0.26021782,-0.2855535,-0.32647958,train
Sample_027,0.52287865,-0.5944926,-0.66941506,train
Sample_028,0.0021551105,0.018244378,0.011614156,train
Sample_030,0.25161418,-0.27542508,-0.31520778,train
Sample_002,0.7216067,-0.82887065,-0.9318021,valid
Sample_023,0.7048811,-0.80917937,-0.90988696,valid
Sample_029,0.33517578,-0.37391952,-0.42546934,valid
