,LatDim_0,LatDim_1,split
Sample_001,-1.1651272,-0.27496988,train
Sample_003,0.98152494,-1.012499,train
Sample_004,2.6293077,1.0302088,train
Sample_005,-0.19948232,-0.25261107,train
Sample_006,-0.12218569,0.56613165,train
Sample_007,0.70302254,-0.19550568,train
Sample_008,0.28092355,0.7231137,train
Sample_009,0.30699107,-1.3143433,train
Sample_010,1.1386764,0.7617113,train
Sample_012,0.53504455,0.96619475,train
Sample_013,-0.66542315,-0.53803915,train
Sample_014,0.33888528,-0.36993957,train
Sample_016,-0.95692015,-0.5446548,train
Sample_017,0.6854829,1.5038298,train
Sample_019,-0.15582472,-0.8984544,train
Sample_024,0.48456547,-0.11480988,train
Sample_025,-1.45674,0.25549772,train
Sample_026,0.87498146,0.85542434,train
Sample_027,-0.9508991,1.2150487,train
Sample_028,-0.10834564,-1.347876,train
Sample_030,0.40385976,-0.42524138,train
Sample_002,1.0165601,-1.058097,valid
Sample_023,0.3698367,-0.9315501,valid
Sample_029,1.4410853,1.2752763,valid
