,Gene3,Gene1,Gene2,split
Sample_001,1.1033379,-1.2867765,-1.4836456,train
Sample_003,-0.033276565,0.051565103,0.059776843,train
Sample_004,0.24745813,-0.27580655,-0.35380915,train
Sample_005,-0.104902245,0.09849395,0.53690886,train
Sample_006,-0.16132912,0.13604899,0.9121788,train
Sample_007,-0.05314456,0.06458253,0.1921268,train
Sample_008,1.1884407,-1.3876176,-1.5973428,train
Sample_009,-0.025227793,0.046291582,0.0061602346,train
Sample_010,0.46568695,-0.5335797,-0.64189035,train
Sample_012,-0.25328174,0.19571158,1.5253338,train
Sample_013,-0.15663862,0.13239142,0.881549,train
Sample_014,0.3162594,-0.35707504,-0.4446329,train
Sample_016,-0.13896935,0.12135789,0.76276565,train
Sample_017,-0.025721326,0.046950255,0.0060158563,train
Sample_019,0.08864951,-0.08822093,-0.14416783,train
Sample_024,-0.07109434,0.07634316,0.31169865,train
Sample_025,0.11911964,-0.12421242,-0.18439107,train
Sample_026,-0.025227793,0.046291582,0.0061602346,train
Sample_027,1.0950578,-1.2769961,-1.4727153,train
Sample_028,-0.30943158,0.23250073,1.8993741,train
Sample_030,-0.046004657,0.060277063,0.14155382,train
Sample_002,-0.13080475,0.11623654,0.7057054,valid
Sample_023,0.09449249,-0.09517062,-0.1537285,valid
Sample_029,0.7444064,-0.86328495,-1.0122701,valid
