,Gene3,Gene1,Gene2,split
Sample_001,-0.23626748,0.20443666,1.3787429,train
Sample_003,0.22852673,-0.2660331,-0.40135822,train
Sample_004,-0.13151559,0.13467807,0.5239468,train
Sample_005,0.21306802,-0.24732494,-0.3804299,train
Sample_006,-0.22282943,0.19591099,1.2717518,train
Sample_007,-0.067409486,0.09213049,-0.0010886166,train
Sample_008,-0.14302759,0.14234439,0.6178871,train
Sample_009,-0.06718303,0.09183637,-0.0010194514,train
Sample_010,-0.103209704,0.115828015,0.29296532,train
Sample_012,-0.14283709,0.14221752,0.6163326,train
Sample_013,0.5131201,-0.6104495,-0.7866474,train
Sample_014,-0.067409486,0.09213049,-0.0010886166,train
Sample_016,-0.06718303,0.09183637,-0.0010194514,train
Sample_017,-0.06718303,0.09183637,-0.0010194514,train
Sample_019,-0.067409486,0.09213049,-0.0010886166,train
Sample_024,0.0026129782,0.00736887,-0.09551092,train
Sample_025,-0.06718303,0.09183637,-0.0010194514,train
Sample_026,-0.06718303,0.09183637,-0.0010194514,train
Sample_027,0.39119017,-0.46288928,-0.62157583,train
Sample_028,0.22655453,-0.26364636,-0.39868823,train
Sample_030,0.6509043,-0.77746093,-0.97389555,train
Sample_002,-0.13975969,0.1405251,0.59053326,valid
Sample_023,-0.06768367,0.09241236,-0.0012149867,valid
Sample_029,-0.08920433,0.106777996,0.17547089,valid
